"return_date","product_id","store_id","quantity"
"11/21/2019",328,16,1
"11/21/2019",394,6,2
"11/21/2019",470,16,1
"11/21/2019",553,6,2
"11/21/2019",688,16,1
"11/21/2019",713,6,1
"11/21/2019",743,16,1
"11/21/2019",778,23,1
"11/21/2019",913,16,1
"11/21/2019",944,16,1
"11/21/2019",1177,17,2
"11/21/2019",1233,6,2
"11/21/2019",1320,16,1
"11/21/2019",1362,16,1
"11/21/2019",1386,16,1
"11/21/2019",1386,17,1
"11/21/2019",1402,16,1
"11/21/2019",1454,23,2
"11/22/2019",22,17,1
"11/22/2019",337,16,1
"11/22/2019",353,16,1
"11/22/2019",357,17,1
"11/22/2019",485,16,2
"11/22/2019",514,16,1
"11/22/2019",615,16,1
"11/22/2019",860,16,1
"11/22/2019",1073,17,2
"11/22/2019",1087,17,1
"11/22/2019",1210,17,1
"11/22/2019",1401,16,1
"11/24/2019",124,16,1
"11/24/2019",582,16,1
"11/24/2019",1072,16,1
"11/25/2019",101,24,1
"11/25/2019",228,16,1
"11/25/2019",321,16,1
"11/25/2019",334,13,1
"11/25/2019",552,24,1
"11/25/2019",560,16,1
"11/25/2019",897,13,1
"11/25/2019",970,24,1
"11/25/2019",1080,24,2
"11/25/2019",1252,13,1
"11/25/2019",1313,24,1
"11/25/2019",1332,13,1
"11/25/2019",1343,13,1
"11/25/2019",1483,13,1
"11/25/2019",1500,13,1
"11/26/2019",7,6,1
"11/26/2019",32,11,1
"11/26/2019",107,11,1
"11/26/2019",296,6,1
"11/26/2019",465,6,1
"11/26/2019",709,6,1
"11/26/2019",948,11,1
"11/26/2019",995,6,1
"11/26/2019",1454,11,1
"11/27/2019",194,15,1
"11/27/2019",337,15,1
"11/27/2019",354,11,1
"11/27/2019",543,11,1
"11/27/2019",1275,15,1
"11/27/2019",1497,11,1
"11/27/2019",1500,15,1
"11/28/2019",64,11,1
"11/28/2019",74,3,1
"11/28/2019",127,17,1
"11/28/2019",533,11,1
"11/28/2019",591,3,1
"11/28/2019",840,3,1
"11/28/2019",917,17,1
"11/28/2019",1093,17,1
"11/28/2019",1158,11,1
"11/28/2019",1166,11,1
"11/28/2019",1348,3,2
"11/28/2019",1417,3,1
"11/28/2019",1447,17,1
"11/30/2019",546,13,1
"11/30/2019",562,13,2
"11/30/2019",953,13,1
"11/30/2019",1270,13,2
"11/30/2019",1397,13,1
"11/30/2019",1549,13,1
"12/1/2019",152,6,1
"12/1/2019",169,6,2
"12/1/2019",958,6,1
"12/1/2019",1208,6,1
"12/1/2019",1263,6,1
"12/1/2019",1268,6,1
"12/1/2019",1299,6,1
"12/1/2019",1435,6,1
"12/1/2019",1484,6,1
"12/2/2019",269,7,2
"12/2/2019",1084,7,1
"12/2/2019",1431,7,1
"12/3/2019",359,15,2
"12/3/2019",538,23,1
"12/3/2019",936,15,1
"12/3/2019",1338,15,1
"12/3/2019",1416,15,1
"12/3/2019",1443,15,2
"12/3/2019",1475,15,1
"12/4/2019",22,7,1
"12/4/2019",495,11,2
"12/4/2019",576,7,1
"12/4/2019",665,7,1
"12/4/2019",899,7,1
"12/4/2019",1139,11,1
"12/4/2019",1369,7,1
"12/4/2019",1519,11,1
"12/4/2019",1544,11,1
"12/5/2019",16,16,1
"12/5/2019",40,23,1
"12/5/2019",121,15,1
"12/5/2019",561,16,1
"12/5/2019",765,15,1
"12/5/2019",919,16,2
"12/5/2019",1064,16,1
"12/5/2019",1201,16,1
"12/5/2019",1534,15,1
"12/6/2019",92,15,1
"12/6/2019",195,15,1
"12/6/2019",211,15,1
"12/6/2019",361,15,2
"12/6/2019",371,15,1
"12/6/2019",1128,15,1
"12/7/2019",11,17,2
"12/7/2019",504,24,1
"12/7/2019",540,17,1
"12/7/2019",791,24,1
"12/7/2019",947,17,1
"12/7/2019",1140,17,1
"12/7/2019",1260,17,1
"12/7/2019",1261,17,1
"12/7/2019",1350,17,1
"12/7/2019",1442,17,1
"12/8/2019",536,16,1
"12/8/2019",1510,16,1
"12/9/2019",460,3,1
"12/9/2019",521,3,2
"12/9/2019",862,3,2
"12/9/2019",1388,3,1
"12/10/2019",214,7,1
"12/10/2019",769,7,1
"12/10/2019",1179,7,2
"12/11/2019",81,13,1
"12/11/2019",202,13,1
"12/11/2019",266,3,1
"12/11/2019",306,13,1
"12/11/2019",319,11,1
"12/11/2019",421,24,1
"12/11/2019",477,11,1
"12/11/2019",656,13,1
"12/11/2019",773,24,1
"12/11/2019",792,11,1
"12/11/2019",798,13,1
"12/11/2019",939,3,1
"12/11/2019",1041,24,2
"12/11/2019",1045,13,1
"12/11/2019",1116,3,1
"12/11/2019",1390,13,2
"12/13/2019",517,6,1
"12/13/2019",545,6,1
"12/13/2019",938,6,1
"12/13/2019",1200,6,1
"12/14/2019",100,13,1
"12/14/2019",378,13,1
"12/14/2019",453,23,2
"12/14/2019",608,23,2
"12/14/2019",1024,23,1
"12/14/2019",1141,13,1
"12/14/2019",1328,13,1
"12/14/2019",1514,23,2
"12/16/2019",29,6,1
"12/16/2019",289,11,2
"12/16/2019",409,11,1
"12/16/2019",431,11,1
"12/16/2019",451,6,1
"12/16/2019",592,6,1
"12/16/2019",880,6,1
"12/16/2019",914,6,1
"12/16/2019",960,11,1
"12/16/2019",1064,11,1
"12/16/2019",1180,6,1
"12/17/2019",536,23,1
"12/17/2019",580,23,1
"12/18/2019",35,13,1
"12/18/2019",118,13,1
"12/18/2019",134,13,1
"12/18/2019",280,13,2
"12/18/2019",367,24,1
"12/18/2019",407,24,1
"12/18/2019",497,13,2
"12/18/2019",502,13,1
"12/18/2019",520,13,2
"12/18/2019",558,13,2
"12/18/2019",922,24,1
"12/18/2019",1123,13,1
"12/18/2019",1131,13,1
"12/18/2019",1355,24,1
"12/18/2019",1456,13,1
"12/19/2019",97,7,1
"12/19/2019",432,7,1
"12/19/2019",696,7,1
"12/19/2019",782,7,2
"12/19/2019",840,7,1
"12/19/2019",915,7,1
"12/20/2019",29,11,2
"12/20/2019",48,11,1
"12/20/2019",218,6,1
"12/20/2019",281,6,1
"12/20/2019",338,11,1
"12/20/2019",372,11,1
"12/20/2019",472,6,1
"12/20/2019",616,6,2
"12/20/2019",665,6,1
"12/20/2019",735,11,1
"12/20/2019",1039,11,1
"12/20/2019",1040,6,1
"12/20/2019",1174,6,1
"12/20/2019",1243,11,2
"12/20/2019",1265,24,1
"12/20/2019",1279,24,1
"12/20/2019",1402,6,2
"12/20/2019",1403,11,1
"12/20/2019",1455,11,1
"12/21/2019",282,16,1
"12/21/2019",610,17,1
"12/21/2019",882,3,1
"12/21/2019",911,3,1
"12/21/2019",1001,17,2
"12/21/2019",1169,16,1
"12/21/2019",1312,3,1
"12/21/2019",1321,16,1
"12/21/2019",1410,16,1
"12/21/2019",1464,16,1
"12/21/2019",1469,3,1
"12/21/2019",1473,17,1
"12/21/2019",1486,3,1
"12/22/2019",16,11,1
"12/22/2019",58,13,1
"12/22/2019",124,11,1
"12/22/2019",127,11,1
"12/22/2019",213,17,1
"12/22/2019",238,13,1
"12/22/2019",340,11,1
"12/22/2019",362,11,1
"12/22/2019",433,13,1
"12/22/2019",522,17,2
"12/22/2019",606,11,1
"12/22/2019",773,17,1
"12/22/2019",904,13,1
"12/22/2019",914,17,1
"12/22/2019",1083,11,1
"12/22/2019",1144,11,2
"12/22/2019",1417,13,1
"12/23/2019",37,15,1
"12/23/2019",611,15,1
"12/23/2019",1146,15,1
"12/24/2019",21,17,2
"12/24/2019",311,17,1
"12/24/2019",397,17,1
"12/24/2019",688,17,1
"12/24/2019",776,17,2
"12/24/2019",979,17,1
"12/24/2019",1012,17,1
"12/24/2019",1094,17,1
"12/24/2019",1366,17,1
"12/25/2019",44,16,1
"12/25/2019",681,16,1
"12/25/2019",800,17,1
"12/25/2019",911,17,2
"12/25/2019",948,17,1
"12/25/2019",1229,16,1
"12/25/2019",1361,17,2
"12/26/2019",144,16,1
"12/26/2019",1500,16,2
"12/27/2019",66,24,1
"12/27/2019",91,24,1
"12/27/2019",148,3,1
"12/27/2019",360,24,1
"12/27/2019",361,24,1
"12/27/2019",389,24,2
"12/27/2019",526,3,2
"12/27/2019",964,24,1
"12/27/2019",1020,3,1
"12/27/2019",1043,24,2
"12/27/2019",1255,23,1
"12/28/2019",98,3,1
"12/28/2019",225,13,1
"12/28/2019",312,13,1
"12/28/2019",658,3,1
"12/28/2019",660,13,1
"12/28/2019",809,3,2
"12/28/2019",833,3,1
"12/28/2019",1225,3,1
"12/28/2019",1248,13,1
"12/28/2019",1375,3,1
"12/28/2019",1456,13,1
"12/28/2019",1519,3,1
"12/29/2019",214,6,1
"12/29/2019",245,7,1
"12/29/2019",309,6,1
"12/29/2019",386,7,1
"12/29/2019",935,6,1
"12/29/2019",946,6,1
"12/29/2019",972,6,1
"1/1/2020",249,10,1
"1/1/2020",455,10,1
"1/1/2020",1056,10,2
"1/1/2020",1091,10,1
"1/1/2020",1181,10,1
"1/1/2020",1456,10,1
"1/2/2020",310,13,1
"1/2/2020",564,4,1
"1/2/2020",702,4,1
"1/2/2020",710,10,1
"1/2/2020",716,10,2
"1/2/2020",767,4,1
"1/2/2020",843,13,1
"1/2/2020",879,4,1
"1/2/2020",1034,13,1
"1/2/2020",1084,4,2
"1/2/2020",1091,4,1
"1/2/2020",1155,10,1
"1/2/2020",1167,10,1
"1/2/2020",1319,10,1
"1/3/2020",327,7,2
"1/3/2020",380,7,1
"1/3/2020",559,7,2
"1/3/2020",638,7,1
"1/3/2020",696,17,1
"1/3/2020",772,15,1
"1/3/2020",887,7,1
"1/3/2020",1052,17,1
"1/3/2020",1118,15,1
"1/3/2020",1181,7,1
"1/3/2020",1208,17,1
"1/3/2020",1451,17,1
"1/3/2020",1556,15,1
"1/4/2020",344,8,1
"1/4/2020",364,8,1
"1/4/2020",457,16,1
"1/4/2020",470,8,1
"1/4/2020",524,16,1
"1/4/2020",581,8,2
"1/4/2020",863,17,1
"1/4/2020",1041,17,1
"1/4/2020",1235,8,1
"1/4/2020",1417,17,1
"1/4/2020",1508,8,1
"1/5/2020",14,7,1
"1/5/2020",106,12,1
"1/5/2020",163,4,1
"1/5/2020",189,4,1
"1/5/2020",296,12,1
"1/5/2020",373,4,1
"1/5/2020",396,4,1
"1/5/2020",432,19,1
"1/5/2020",509,12,2
"1/5/2020",660,19,1
"1/5/2020",888,6,1
"1/5/2020",915,4,1
"1/5/2020",1058,4,1
"1/5/2020",1201,7,1
"1/5/2020",1243,19,1
"1/5/2020",1379,4,1
"1/5/2020",1438,4,1
"1/5/2020",1487,6,2
"1/5/2020",1499,6,1
"1/6/2020",2,13,1
"1/6/2020",26,17,1
"1/6/2020",166,17,1
"1/6/2020",295,13,1
"1/6/2020",397,13,1
"1/6/2020",863,17,1
"1/6/2020",987,17,1
"1/6/2020",1230,17,1
"1/6/2020",1263,13,1
"1/6/2020",1335,17,1
"1/6/2020",1408,17,1
"1/6/2020",1412,17,1
"1/6/2020",1430,17,1
"1/6/2020",1497,17,1
"1/6/2020",1498,13,2
"1/7/2020",12,12,1
"1/7/2020",14,19,1
"1/7/2020",34,19,1
"1/7/2020",112,12,1
"1/7/2020",250,19,1
"1/7/2020",470,12,1
"1/7/2020",581,20,2
"1/7/2020",678,24,1
"1/7/2020",692,20,1
"1/7/2020",780,24,1
"1/7/2020",799,19,1
"1/7/2020",989,20,1
"1/7/2020",996,12,1
"1/7/2020",1194,24,1
"1/7/2020",1209,19,1
"1/7/2020",1346,24,1
"1/7/2020",1395,19,2
"1/7/2020",1438,19,1
"1/9/2020",46,18,2
"1/9/2020",484,3,2
"1/9/2020",597,19,1
"1/9/2020",668,3,2
"1/9/2020",789,18,1
"1/9/2020",892,19,2
"1/9/2020",895,18,2
"1/9/2020",982,9,1
"1/9/2020",984,3,1
"1/9/2020",1108,18,1
"1/9/2020",1356,23,1
"1/9/2020",1374,3,1
"1/9/2020",1487,9,1
"1/9/2020",1533,9,1
"1/10/2020",157,16,1
"1/10/2020",195,3,2
"1/10/2020",199,3,1
"1/10/2020",253,11,2
"1/10/2020",271,7,1
"1/10/2020",284,19,1
"1/10/2020",420,19,1
"1/10/2020",444,11,1
"1/10/2020",485,10,1
"1/10/2020",503,16,1
"1/10/2020",505,16,1
"1/10/2020",546,16,1
"1/10/2020",572,17,1
"1/10/2020",623,7,2
"1/10/2020",646,16,1
"1/10/2020",759,7,1
"1/10/2020",806,8,1
"1/10/2020",822,11,1
"1/10/2020",872,10,1
"1/10/2020",909,17,1
"1/10/2020",921,19,1
"1/10/2020",946,10,1
"1/10/2020",952,16,1
"1/10/2020",956,16,1
"1/10/2020",969,19,1
"1/10/2020",1069,7,2
"1/10/2020",1147,7,1
"1/10/2020",1177,8,1
"1/10/2020",1195,10,1
"1/10/2020",1203,3,1
"1/10/2020",1301,8,1
"1/10/2020",1373,8,2
"1/10/2020",1382,3,1
"1/10/2020",1468,17,1
"1/10/2020",1522,19,1
"1/10/2020",1546,8,1
"1/11/2020",123,20,1
"1/11/2020",173,20,1
"1/11/2020",498,13,1
"1/11/2020",843,16,1
"1/11/2020",1070,13,2
"1/11/2020",1188,13,1
"1/11/2020",1238,13,1
"1/11/2020",1288,16,2
"1/11/2020",1377,13,1
"1/11/2020",1430,13,1
"1/12/2020",15,8,1
"1/12/2020",27,8,1
"1/12/2020",69,8,1
"1/12/2020",182,6,1
"1/12/2020",216,6,2
"1/12/2020",221,8,1
"1/12/2020",293,8,2
"1/12/2020",295,6,1
"1/12/2020",383,10,1
"1/12/2020",459,1,1
"1/12/2020",502,8,1
"1/12/2020",505,1,1
"1/12/2020",532,8,1
"1/12/2020",571,3,1
"1/12/2020",588,8,2
"1/12/2020",600,10,1
"1/12/2020",662,1,2
"1/12/2020",688,3,1
"1/12/2020",692,8,1
"1/12/2020",708,1,1
"1/12/2020",712,8,1
"1/12/2020",747,1,1
"1/12/2020",758,21,1
"1/12/2020",822,3,2
"1/12/2020",866,8,1
"1/12/2020",887,10,1
"1/12/2020",975,8,2
"1/12/2020",1008,8,1
"1/12/2020",1031,8,1
"1/12/2020",1046,21,2
"1/12/2020",1055,10,2
"1/12/2020",1151,6,1
"1/12/2020",1157,1,1
"1/12/2020",1230,3,1
"1/12/2020",1351,3,1
"1/12/2020",1357,21,1
"1/12/2020",1362,1,1
"1/12/2020",1467,21,1
"1/12/2020",1477,1,1
"1/12/2020",1525,8,1
"1/13/2020",48,1,1
"1/13/2020",95,8,1
"1/13/2020",404,23,1
"1/13/2020",549,1,1
"1/13/2020",562,8,1
"1/13/2020",571,1,1
"1/13/2020",631,20,1
"1/13/2020",750,8,2
"1/13/2020",794,8,2
"1/13/2020",806,8,1
"1/13/2020",867,1,1
"1/13/2020",914,1,1
"1/13/2020",1139,1,1
"1/13/2020",1156,8,2
"1/13/2020",1230,20,1
"1/13/2020",1246,20,2
"1/13/2020",1475,8,1
"1/14/2020",148,23,1
"1/14/2020",486,23,1
"1/14/2020",624,23,1
"1/14/2020",649,6,1
"1/14/2020",1000,6,1
"1/14/2020",1104,6,1
"1/14/2020",1146,23,1
"1/15/2020",156,21,1
"1/15/2020",293,23,1
"1/15/2020",320,11,1
"1/15/2020",379,21,1
"1/15/2020",422,21,2
"1/15/2020",470,21,2
"1/15/2020",540,21,1
"1/15/2020",843,21,1
"1/15/2020",887,21,1
"1/15/2020",1045,21,1
"1/15/2020",1202,11,1
"1/15/2020",1285,23,1
"1/15/2020",1308,21,2
"1/15/2020",1321,11,2
"1/15/2020",1383,21,1
"1/15/2020",1432,11,1
"1/15/2020",1551,21,2
"1/16/2020",105,6,1
"1/16/2020",211,15,1
"1/16/2020",462,16,2
"1/16/2020",560,4,1
"1/16/2020",630,6,1
"1/16/2020",746,6,1
"1/16/2020",856,16,1
"1/16/2020",931,15,1
"1/16/2020",1073,6,1
"1/16/2020",1334,16,1
"1/16/2020",1367,15,1
"1/16/2020",1482,15,1
"1/17/2020",4,12,2
"1/17/2020",22,12,1
"1/17/2020",82,12,1
"1/17/2020",129,1,1
"1/17/2020",151,11,1
"1/17/2020",262,11,1
"1/17/2020",291,11,1
"1/17/2020",342,11,1
"1/17/2020",416,12,1
"1/17/2020",461,11,1
"1/17/2020",497,3,1
"1/17/2020",512,3,1
"1/17/2020",682,6,1
"1/17/2020",728,12,1
"1/17/2020",769,6,1
"1/17/2020",822,6,2
"1/17/2020",842,1,1
"1/17/2020",893,6,1
"1/17/2020",963,12,1
"1/17/2020",965,23,1
"1/17/2020",988,3,2
"1/17/2020",993,4,1
"1/17/2020",1009,4,2
"1/17/2020",1014,24,1
"1/17/2020",1176,1,1
"1/17/2020",1242,1,1
"1/17/2020",1249,12,1
"1/17/2020",1250,4,1
"1/17/2020",1397,1,1
"1/17/2020",1441,12,1
"1/17/2020",1483,23,1
"1/17/2020",1484,12,1
"1/17/2020",1490,23,1
"1/17/2020",1526,1,1
"1/17/2020",1558,24,1
"1/18/2020",34,24,1
"1/18/2020",220,8,1
"1/18/2020",264,8,1
"1/18/2020",278,24,1
"1/18/2020",422,15,1
"1/18/2020",511,24,1
"1/18/2020",559,24,1
"1/18/2020",679,8,1
"1/18/2020",710,24,1
"1/18/2020",808,8,1
"1/18/2020",1131,8,1
"1/18/2020",1375,8,1
"1/18/2020",1422,8,2
"1/19/2020",144,11,2
"1/19/2020",469,12,1
"1/19/2020",545,12,2
"1/19/2020",749,7,1
"1/19/2020",954,12,1
"1/19/2020",1192,7,1
"1/19/2020",1261,7,1
"1/19/2020",1367,12,1
"1/19/2020",1406,7,2
"1/19/2020",1501,11,1
"1/20/2020",62,7,1
"1/20/2020",174,15,1
"1/20/2020",341,15,1
"1/20/2020",540,7,1
"1/20/2020",678,15,2
"1/20/2020",724,15,1
"1/20/2020",855,7,1
"1/20/2020",898,15,1
"1/20/2020",1083,15,2
"1/20/2020",1219,15,1
"1/21/2020",723,16,2
"1/21/2020",766,20,1
"1/21/2020",900,16,1
"1/21/2020",1377,20,1
"1/21/2020",1479,21,1
"1/22/2020",268,17,1
"1/22/2020",387,21,1
"1/22/2020",479,21,1
"1/22/2020",578,21,2
"1/22/2020",823,4,1
"1/22/2020",1050,21,1
"1/22/2020",1182,4,1
"1/22/2020",1340,21,1
"1/22/2020",1380,17,1
"1/22/2020",1394,21,1
"1/23/2020",47,10,1
"1/23/2020",348,10,1
"1/23/2020",703,10,1
"1/23/2020",709,10,1
"1/23/2020",1132,10,2
"1/24/2020",47,15,2
"1/24/2020",193,15,1
"1/24/2020",267,21,1
"1/24/2020",339,3,1
"1/24/2020",395,3,2
"1/24/2020",654,3,1
"1/24/2020",700,21,1
"1/24/2020",714,3,2
"1/24/2020",816,21,1
"1/24/2020",949,3,1
"1/24/2020",963,3,1
"1/24/2020",1033,21,1
"1/24/2020",1039,3,2
"1/24/2020",1104,3,1
"1/24/2020",1165,15,1
"1/24/2020",1187,15,2
"1/24/2020",1215,3,1
"1/24/2020",1317,3,1
"1/25/2020",463,11,1
"1/25/2020",541,18,1
"1/25/2020",600,18,2
"1/25/2020",817,11,1
"1/25/2020",1383,11,2
"1/26/2020",197,18,1
"1/26/2020",573,9,1
"1/26/2020",717,13,1
"1/26/2020",1004,9,1
"1/26/2020",1279,13,1
"1/26/2020",1339,13,1
"1/26/2020",1390,13,2
"1/26/2020",1401,13,1
"1/26/2020",1498,13,1
"1/27/2020",427,24,1
"1/27/2020",473,24,1
"1/27/2020",505,24,1
"1/27/2020",566,24,1
"1/27/2020",777,19,1
"1/27/2020",801,19,1
"1/27/2020",870,24,2
"1/27/2020",989,24,1
"1/27/2020",1200,24,1
"1/27/2020",1214,24,1
"1/27/2020",1482,24,2
"1/28/2020",61,9,1
"1/28/2020",196,1,1
"1/28/2020",293,1,1
"1/28/2020",354,1,1
"1/28/2020",358,1,2
"1/28/2020",620,1,1
"1/28/2020",786,1,1
"1/28/2020",814,9,1
"1/28/2020",981,9,1
"1/28/2020",1372,1,1
"1/29/2020",252,12,1
"1/29/2020",476,18,1
"1/29/2020",647,18,1
"1/29/2020",658,13,1
"1/29/2020",710,13,1
"1/29/2020",833,13,1
"1/29/2020",915,13,1
"1/29/2020",1028,18,1
"1/29/2020",1036,13,1
"1/29/2020",1062,13,1
"1/29/2020",1524,9,1
"1/30/2020",368,24,1
"1/30/2020",456,24,1
"1/30/2020",845,24,1
"1/30/2020",983,24,1
"1/30/2020",1438,24,2
"2/1/2020",22,11,1
"2/1/2020",103,12,1
"2/1/2020",250,12,1
"2/1/2020",369,12,1
"2/1/2020",659,17,1
"2/1/2020",735,12,1
"2/1/2020",791,12,1
"2/1/2020",944,17,1
"2/1/2020",999,12,2
"2/1/2020",1033,17,1
"2/1/2020",1103,12,2
"2/1/2020",1118,12,1
"2/1/2020",1383,11,1
"2/1/2020",1384,11,2
"2/1/2020",1403,11,1
"2/2/2020",65,8,1
"2/2/2020",330,12,1
"2/2/2020",490,24,2
"2/2/2020",563,7,1
"2/2/2020",622,12,1
"2/2/2020",634,8,1
"2/2/2020",703,7,1
"2/2/2020",786,8,1
"2/2/2020",816,24,1
"2/2/2020",899,8,1
"2/2/2020",903,12,1
"2/2/2020",943,24,1
"2/2/2020",1146,12,1
"2/2/2020",1220,24,1
"2/2/2020",1356,24,1
"2/2/2020",1358,7,1
"2/2/2020",1426,24,1
"2/3/2020",643,9,1
"2/3/2020",713,3,1
"2/3/2020",718,3,1
"2/3/2020",724,3,2
"2/3/2020",900,3,1
"2/4/2020",67,15,1
"2/4/2020",114,4,1
"2/4/2020",416,9,1
"2/4/2020",547,4,1
"2/4/2020",606,9,1
"2/4/2020",916,9,1
"2/4/2020",940,4,2
"2/4/2020",1268,9,1
"2/4/2020",1348,4,1
"2/5/2020",46,7,1
"2/5/2020",70,11,1
"2/5/2020",93,11,1
"2/5/2020",463,15,1
"2/5/2020",471,15,2
"2/5/2020",639,21,1
"2/5/2020",734,15,2
"2/5/2020",785,15,1
"2/5/2020",951,11,1
"2/5/2020",1046,11,1
"2/5/2020",1139,7,1
"2/5/2020",1153,15,1
"2/5/2020",1165,11,1
"2/5/2020",1405,21,2
"2/5/2020",1497,11,1
"2/6/2020",9,24,2
"2/6/2020",126,8,1
"2/6/2020",142,24,1
"2/6/2020",206,8,2
"2/6/2020",235,7,1
"2/6/2020",247,17,1
"2/6/2020",266,23,1
"2/6/2020",274,17,1
"2/6/2020",288,20,1
"2/6/2020",296,8,1
"2/6/2020",302,24,1
"2/6/2020",374,8,1
"2/6/2020",415,4,1
"2/6/2020",440,4,1
"2/6/2020",491,17,1
"2/6/2020",495,24,1
"2/6/2020",512,23,1
"2/6/2020",552,7,1
"2/6/2020",590,17,1
"2/6/2020",601,4,1
"2/6/2020",608,8,1
"2/6/2020",668,17,1
"2/6/2020",749,17,2
"2/6/2020",947,9,1
"2/6/2020",968,8,1
"2/6/2020",983,9,1
"2/6/2020",991,8,1
"2/6/2020",1068,17,1
"2/6/2020",1075,9,1
"2/6/2020",1138,24,1
"2/6/2020",1283,4,2
"2/6/2020",1314,17,1
"2/6/2020",1339,8,1
"2/6/2020",1350,20,1
"2/6/2020",1353,8,1
"2/6/2020",1408,20,1
"2/6/2020",1446,9,1
"2/6/2020",1462,23,1
"2/7/2020",83,1,1
"2/7/2020",300,1,1
"2/7/2020",702,4,2
"2/7/2020",703,8,1
"2/7/2020",758,12,1
"2/7/2020",1106,8,2
"2/7/2020",1157,12,1
"2/7/2020",1301,1,1
"2/7/2020",1319,4,1
"2/7/2020",1322,12,2
"2/7/2020",1331,12,1
"2/7/2020",1348,1,1
"2/7/2020",1407,4,1
"2/7/2020",1409,4,1
"2/7/2020",1417,12,2
"2/7/2020",1484,4,2
"2/7/2020",1498,12,1
"2/7/2020",1513,1,1
"2/7/2020",1552,4,1
"2/8/2020",196,17,1
"2/8/2020",231,16,1
"2/8/2020",469,16,1
"2/8/2020",478,16,1
"2/8/2020",552,17,1
"2/8/2020",564,17,2
"2/8/2020",590,17,1
"2/8/2020",701,17,1
"2/8/2020",784,17,2
"2/8/2020",833,17,1
"2/8/2020",917,16,2
"2/8/2020",974,10,1
"2/8/2020",1073,16,1
"2/8/2020",1080,10,1
"2/8/2020",1166,10,1
"2/8/2020",1427,16,1
"2/8/2020",1445,17,1
"2/9/2020",26,1,2
"2/9/2020",62,1,2
"2/9/2020",86,12,1
"2/9/2020",112,6,2
"2/9/2020",182,11,1
"2/9/2020",240,23,1
"2/9/2020",258,12,1
"2/9/2020",299,12,1
"2/9/2020",313,12,1
"2/9/2020",338,1,1
"2/9/2020",383,11,1
"2/9/2020",397,12,1
"2/9/2020",441,11,1
"2/9/2020",460,11,1
"2/9/2020",462,11,1
"2/9/2020",551,23,1
"2/9/2020",588,12,1
"2/9/2020",681,12,1
"2/9/2020",861,1,2
"2/9/2020",941,6,1
"2/9/2020",948,23,2
"2/9/2020",1083,23,1
"2/9/2020",1120,11,1
"2/9/2020",1169,12,1
"2/9/2020",1292,12,1
"2/9/2020",1395,11,1
"2/10/2020",207,16,1
"2/10/2020",226,3,1
"2/10/2020",362,13,1
"2/10/2020",378,3,2
"2/10/2020",401,3,1
"2/10/2020",871,13,1
"2/10/2020",1006,13,1
"2/10/2020",1029,13,1
"2/10/2020",1362,13,2
"2/10/2020",1539,13,1
"2/10/2020",1540,13,1
"2/11/2020",3,11,2
"2/11/2020",192,18,2
"2/11/2020",328,19,1
"2/11/2020",330,24,1
"2/11/2020",475,24,1
"2/11/2020",581,19,2
"2/11/2020",607,11,2
"2/11/2020",837,19,1
"2/11/2020",871,19,1
"2/11/2020",880,23,1
"2/11/2020",923,24,2
"2/11/2020",985,11,2
"2/11/2020",988,11,1
"2/11/2020",1022,18,1
"2/11/2020",1059,24,1
"2/11/2020",1085,19,2
"2/11/2020",1117,23,1
"2/11/2020",1168,19,1
"2/11/2020",1204,19,1
"2/11/2020",1250,11,2
"2/11/2020",1467,23,2
"2/11/2020",1470,24,2
"2/11/2020",1550,19,1
"2/12/2020",204,21,1
"2/12/2020",263,10,1
"2/12/2020",274,21,2
"2/12/2020",289,21,1
"2/12/2020",305,10,1
"2/12/2020",483,10,1
"2/12/2020",707,21,1
"2/12/2020",825,21,1
"2/12/2020",913,10,1
"2/12/2020",1243,10,1
"2/12/2020",1298,21,1
"2/12/2020",1327,21,1
"2/12/2020",1333,10,2
"2/12/2020",1393,10,1
"2/13/2020",45,7,2
"2/13/2020",89,7,1
"2/13/2020",129,7,1
"2/13/2020",175,21,1
"2/13/2020",256,12,1
"2/13/2020",342,8,1
"2/13/2020",353,16,1
"2/13/2020",397,7,1
"2/13/2020",572,7,1
"2/13/2020",578,21,1
"2/13/2020",661,12,1
"2/13/2020",699,7,1
"2/13/2020",770,7,1
"2/13/2020",813,7,1
"2/13/2020",929,12,1
"2/13/2020",958,8,1
"2/13/2020",993,12,1
"2/13/2020",1034,21,1
"2/13/2020",1052,7,1
"2/13/2020",1076,21,1
"2/13/2020",1165,8,2
"2/13/2020",1185,12,1
"2/13/2020",1358,7,1
"2/13/2020",1378,12,2
"2/13/2020",1406,16,1
"2/13/2020",1410,12,1
"2/13/2020",1448,16,1
"2/13/2020",1516,7,1
"2/14/2020",190,21,1
"2/14/2020",222,21,1
"2/14/2020",323,21,2
"2/14/2020",375,21,1
"2/14/2020",774,21,1
"2/14/2020",871,21,2
"2/14/2020",1327,3,1
"2/15/2020",130,6,1
"2/15/2020",137,1,1
"2/15/2020",236,1,2
"2/15/2020",276,24,1
"2/15/2020",416,24,2
"2/15/2020",572,1,1
"2/15/2020",642,6,1
"2/15/2020",673,24,1
"2/15/2020",767,23,1
"2/15/2020",837,24,1
"2/15/2020",934,1,1
"2/15/2020",1158,23,1
"2/15/2020",1294,23,1
"2/15/2020",1294,6,1
"2/15/2020",1546,6,2
"2/15/2020",1548,24,1
